,Date,Link,video_id,in_playlist,in_playlist_final,video_id_playlist,video_id_playlist_final,watching_time,video_duration,video_likes,video_shares,video_comments,video_plays,video_saves,watched_until_end,percentage_watched_float,percentage_watched,watched_6s+,prolific_group,SEQUENTIAL_ID,tt_account,like,comment,Year born,English,Arabic,Bengali,Chinese,Dutch,Finnish,French,German,Greek,Gujarati,Haitian Creole,Hebrew,Hindi,Italian,Japanese,Kannada,Khmer,Korean,Malayalam,Polish,Portuguese,Punjabi,Romanian,Russian,Spanish,Swedish,Tagalog,Tamil,Telugu,Thai,Ukrainian,Vietnamese,How long use TikTok,How often access TikTok,How many videos engage with,Avg time PER DAY in the past week using TikTok,Gender_Man,Gender_Prefer not to answer,Gender_Woman,American Indian or Alaska Native,Asian or Asian American,Black or African American,Hispanic or Latino,Middle Eastern,Native Hawaiian or Pacific Islander,Race_Prefer not to answer,White,Disabled and not able to work,Employed full time,Employed part time,Employment status Other,Homemaker,In the military,Not employed NOT looking for work,Not employed looking for work,Employment_Prefer not to answer,Retired,Self-employed,Student,Democrat,Republican,School degree,Income,TikTok viewer,TikTok creator,TikTok personal,TikTok business,Before going to bed,During breaks of work,When access TikTok Other,When commuting,When eating,When families are watching other content,When getting up in the morning,When nothing to do,When traveling,When using the restroom,When waiting shortly,common_interests,all_interests,jacc_original_interests,num_topics_video,jacc_interests
1042,2023-09-28 18:37:58,https://www.tiktokv.com/share/video/7271398586221350177/,7271398586221350177,1,1,10,8,18.0,15.0,649600.0,1523.0,2387.0,3700000.0,40193.0,1,120.0,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,18.0,0.0,3.0,0.0
1043,2023-09-28 18:38:30,https://www.tiktokv.com/share/video/7267533677897207082/,7267533677897207082,1,1,11,9,62.0,67.0,6200000.0,20700.0,17500.0,88600000.0,498508.0,0,92.53731343283582,93.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.0,15.0,0.06666666666666667,1.0,1.0
1044,2023-09-28 18:39:32,https://www.tiktokv.com/share/video/7257134081849314565/,7257134081849314565,1,1,12,10,85.0,39.0,754000.0,4797.0,22800.0,12200000.0,66712.0,1,217.948717948718,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2.0,16.0,0.125,3.0,0.6666666666666666
1045,2023-09-28 18:40:57,https://www.tiktokv.com/share/video/7268773454181109024/,7268773454181109024,1,1,13,11,19.0,8.0,314800.0,19400.0,1803.0,2200000.0,58921.0,1,237.5,100.0,1,"FEMALE, 18-24",788,tt_account128,1,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.0,17.0,0.058823529411764705,3.0,0.3333333333333333
1046,2023-09-28 18:41:16,https://www.tiktokv.com/share/video/7268651671473917190/,7268651671473917190,1,1,14,12,40.0,42.0,563400.0,7965.0,767.0,7000000.0,202289.0,0,95.23809523809524,95.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,3.0,17.0,0.17647058823529413,5.0,0.6
1047,2023-09-28 18:41:56,https://www.tiktokv.com/share/video/7276744179651251474/,7276744179651251474,1,1,15,13,13.0,6.0,30000.0,84.0,55.0,286700.0,1196.0,1,216.66666666666663,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,17.0,0.0,2.0,0.0
1048,2023-09-28 18:42:09,https://www.tiktokv.com/share/video/7276125734630935854/,7276125734630935854,1,1,16,14,42.0,39.0,196800.0,530.0,561.0,1700000.0,10102.0,1,107.6923076923077,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2.0,16.0,0.125,3.0,0.6666666666666666
1049,2023-09-28 18:42:51,https://www.tiktokv.com/share/video/7251964523521789185/,7251964523521789185,1,1,17,15,9.0,18.0,5500000.0,237700.0,30100.0,41800000.0,436235.0,0,50.0,50.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.0,16.0,0.0625,2.0,0.5
1050,2023-09-28 18:43:00,https://www.tiktokv.com/share/video/7275166840815471904/,7275166840815471904,1,1,18,16,21.0,18.0,804100.0,68200.0,7666.0,31300000.0,55229.0,1,116.66666666666669,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,17.0,0.0,2.0,0.0
1051,2023-09-28 18:43:21,https://www.tiktokv.com/share/video/7276130270133243178/,7276130270133243178,1,1,19,17,78.0,40.0,2000000.0,2497.0,6717.0,15100000.0,78768.0,1,195.0,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.0,16.0,0.0625,2.0,0.5
1052,2023-09-28 18:44:39,https://www.tiktokv.com/share/video/7267772520500186410/,7267772520500186410,1,1,20,18,14.0,12.0,2500000.0,4353.0,21500.0,33600000.0,98870.0,1,116.66666666666669,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,17.0,0.0,2.0,0.0
1053,2023-09-28 18:44:53,https://www.tiktokv.com/share/video/7275683226792807682/,7275683226792807682,1,1,21,19,17.0,8.0,151400.0,3291.0,2080.0,5600000.0,15220.0,1,212.5,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2.0,17.0,0.11764705882352941,4.0,0.5
1054,2023-09-28 18:45:10,https://www.tiktokv.com/share/video/7247911468098751770/,7247911468098751770,1,1,22,20,52.0,25.0,1300000.0,15400.0,5153.0,11600000.0,203346.0,1,208.0,100.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,17.0,0.0,2.0,0.0
1055,2023-09-28 18:46:02,https://www.tiktokv.com/share/video/7249404952727031066/,7249404952727031066,1,1,23,21,5.0,7.0,441200.0,18200.0,2632.0,3400000.0,64422.0,0,71.42857142857143,71.0,0,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0.0,17.0,0.0,2.0,0.0
1056,2023-09-28 18:46:11,https://www.tiktokv.com/share/video/7276108388587539744/,7276108388587539744,1,1,24,22,55.0,239.0,2300000.0,81300.0,12400.0,21500000.0,377263.0,0,23.01255230125523,23.0,1,"FEMALE, 18-24",788,tt_account128,0,0,2002.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,1,10,False,False,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,3.0,17.0,0.17647058823529413,5.0,0.6
1057,2023-09-29 15:19:00,https://www.tiktokv.com/share/video/7270933407155277102/,7270933407155277102,1,1,0,0,0.0,24.0,1500000.0,5957.0,8344.0,10700000.0,159053.0,0,0.0,0.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1058,2023-09-29 15:19:00,https://www.tiktokv.com/share/video/7266282716625161474/,7266282716625161474,1,1,1,1,4.0,9.0,49100.0,1333.0,1680.0,711000.0,5398.0,0,44.44444444444444,44.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1.0,26.0,0.038461538461538464,1.0,1.0
1059,2023-09-29 15:19:04,https://www.tiktokv.com/share/video/7256194262050802990/,7256194262050802990,1,1,2,2,21.0,470.0,3373.0,273.0,119.0,26700.0,17.0,0,4.468085106382979,4.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1060,2023-09-29 15:19:25,https://www.tiktokv.com/share/video/7255321132495047979/,7255321132495047979,1,1,3,3,6.0,331.0,2900000.0,12400.0,24600.0,49500000.0,277847.0,0,1.812688821752266,2.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1061,2023-09-29 15:19:31,https://www.tiktokv.com/share/video/7271266223709572354/,7271266223709572354,1,1,6,4,15.0,16.0,378700.0,3393.0,1983.0,4700000.0,138875.0,0,93.75,94.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1062,2023-09-29 15:19:46,https://www.tiktokv.com/share/video/7275356088806034689/,7275356088806034689,1,1,7,5,2.0,167.0,72400.0,809.0,1372.0,1700000.0,5152.0,0,1.1976047904191618,1.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,3.0,26.0,0.11538461538461539,3.0,1.0
1063,2023-09-29 15:19:48,https://www.tiktokv.com/share/video/7272423353061887275/,7272423353061887275,1,1,8,6,32.0,62.0,8000000.0,186600.0,60500.0,51500000.0,836429.0,0,51.61290322580645,52.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1064,2023-09-29 15:20:20,https://www.tiktokv.com/share/video/7261289728257871111/,7261289728257871111,1,1,9,7,22.0,339.0,792100.0,55300.0,2787.0,12600000.0,105430.0,0,6.489675516224189,6.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,3.0,26.0,0.11538461538461539,3.0,1.0
1065,2023-09-29 15:20:42,https://www.tiktokv.com/share/video/7257134081849314565/,7257134081849314565,1,1,12,10,0.0,39.0,754000.0,4797.0,22800.0,12200000.0,66712.0,0,0.0,0.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,3.0,26.0,0.11538461538461539,3.0,1.0
1066,2023-09-29 15:20:42,https://www.tiktokv.com/share/video/7271398586221350177/,7271398586221350177,1,1,10,8,0.0,15.0,649600.0,1523.0,2387.0,3700000.0,40193.0,0,0.0,0.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,27.0,0.07407407407407407,3.0,0.6666666666666666
1067,2023-09-29 15:20:42,https://www.tiktokv.com/share/video/7267533677897207082/,7267533677897207082,1,1,11,9,36.0,67.0,6200000.0,20700.0,17500.0,88600000.0,498508.0,0,53.73134328358209,54.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1.0,26.0,0.038461538461538464,1.0,1.0
1068,2023-09-29 15:21:18,https://www.tiktokv.com/share/video/7268773454181109024/,7268773454181109024,1,1,13,11,2.0,8.0,314800.0,19400.0,1803.0,2200000.0,58921.0,0,25.0,25.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,29.0,0.0,3.0,0.0
1069,2023-09-29 15:21:20,https://www.tiktokv.com/share/video/7268651671473917190/,7268651671473917190,1,1,14,12,30.0,42.0,563400.0,7965.0,767.0,7000000.0,202289.0,0,71.42857142857143,71.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,5.0,26.0,0.19230769230769232,5.0,1.0
1070,2023-09-29 15:21:50,https://www.tiktokv.com/share/video/7276744179651251474/,7276744179651251474,1,1,15,13,7.0,6.0,30000.0,84.0,55.0,286700.0,1196.0,1,116.66666666666669,100.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1071,2023-09-29 15:21:57,https://www.tiktokv.com/share/video/7276125734630935854/,7276125734630935854,1,1,16,14,70.0,39.0,196800.0,530.0,561.0,1700000.0,10102.0,1,179.4871794871795,100.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,3.0,26.0,0.11538461538461539,3.0,1.0
1072,2023-09-29 15:23:07,https://www.tiktokv.com/share/video/7251964523521789185/,7251964523521789185,1,1,17,15,15.0,18.0,5500000.0,237700.0,30100.0,41800000.0,436235.0,0,83.33333333333334,83.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1073,2023-09-29 15:23:22,https://www.tiktokv.com/share/video/7275166840815471904/,7275166840815471904,1,1,18,16,6.0,18.0,804100.0,68200.0,7666.0,31300000.0,55229.0,0,33.33333333333333,33.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1.0,27.0,0.037037037037037035,2.0,0.5
1074,2023-09-29 15:23:28,https://www.tiktokv.com/share/video/7276130270133243178/,7276130270133243178,1,1,19,17,23.0,40.0,2000000.0,2497.0,6717.0,15100000.0,78768.0,0,57.49999999999999,57.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1075,2023-09-29 15:23:51,https://www.tiktokv.com/share/video/7267772520500186410/,7267772520500186410,1,1,20,18,1.0,12.0,2500000.0,4353.0,21500.0,33600000.0,98870.0,0,8.333333333333332,8.0,0,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,2.0,26.0,0.07692307692307693,2.0,1.0
1076,2023-09-29 15:23:52,https://www.tiktokv.com/share/video/7275683226792807682/,7275683226792807682,1,1,21,19,10.0,8.0,151400.0,3291.0,2080.0,5600000.0,15220.0,1,125.0,100.0,1,"MALE, 25-34",842,tt_account132,0,0,1997.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,2,120,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,80,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,4.0,26.0,0.15384615384615385,4.0,1.0
